,popularity
207513,50
186257,50
181064,35
39668,34
169404,30
185816,32
67584,71
176719,50
69001,61
70426,59
133310,50
134020,30
98562,55
114435,71
12675,44
210632,37
156103,58
6689,51
176764,32
138397,47
9287,46
232401,39
13969,70
32882,22
60953,55
45093,14
30328,21
225892,55
109482,69
223535,57
44794,53
84093,46
182083,37
82140,11
68367,73
206769,27
5594,53
58634,26
54057,66
34822,29
87055,84
159966,38
84180,47
180481,39
59412,9
206545,21
151906,57
187843,29
144028,52
32509,28
82498,13
19811,55
179802,38
209959,32
50663,29
220415,32
39706,34
200577,36
199361,53
170100,25
178588,39
124810,42
222097,66
202414,30
140923,49
82417,12
193183,59
158319,46
26362,28
57582,62
121031,54
53347,32
40693,67
132890,38
124117,36
172347,37
201022,41
46420,48
87502,72
213039,59
125874,38
109800,70
51849,22
65540,39
584,14
126191,32
93802,66
161832,34
23191,41
121434,53
155760,50
64190,44
9108,78
124682,43
219869,31
165488,20
195703,1
49301,31
161426,36
31572,22
185861,25
126829,33
153054,61
214014,53
127272,35
151227,62
40951,70
204821,25
137447,25
171914,20
40753,69
120649,62
122603,52
32265,19
43248,49
48900,37
177719,33
170112,36
224447,58
146892,47
133184,37
66163,44
51909,26
184339,9
111129,74
133481,35
212417,68
74056,0
112247,72
157515,39
213834,53
52770,21
111887,62
187525,37
113419,65
43275,52
198772,15
119183,56
55147,61
69844,58
108124,79
206009,27
96254,53
110112,71
168942,27
108130,76
159238,45
52573,32
156523,62
33460,37
87260,77
183392,17
205071,32
204616,26
85530,45
144959,54
121539,52
146321,46
110702,63
225501,60
85674,42
167660,39
106294,5
74720,0
14812,66
182036,40
37465,26
43111,52
188777,19
224601,64
70153,56
22326,61
68354,74
206403,32
90178,59
90873,48
157574,39
98930,50
172317,18
170195,37
79117,57
125013,0
33954,19
219669,25
113082,60
120961,66
133954,42
132563,32
184534,10
21324,48
162484,32
100447,42
101410,46
115196,66
139113,79
18237,60
78267,64
110993,61
213879,51
139421,64
57590,9
170294,22
219246,38
87062,81
139878,52
24605,49
70396,60
82976,8
23086,47
230519,39
168962,29
173574,17
124613,39
219021,31
71034,26
15290,63
124425,44
136131,1
185989,31
131672,36
146962,49
51883,34
131515,40
208599,40
16238,65
55041,61
17373,55
184698,16
225540,58
21281,44
137244,45
81587,7
71365,0
174208,15
19956,55
104437,23
151413,54
849,0
32388,24
211585,11
205991,26
111122,65
113617,66
225777,61
79215,62
167595,42
33968,16
157986,40
76877,0
125964,10
143365,45
95413,59
63965,42
133615,31
14862,61
128337,40
197257,36
175285,13
196083,0
34779,13
28056,41
94654,63
201832,28
27755,57
30915,25
219906,26
158137,30
9419,48
105163,48
136097,30
155469,51
874,42
106519,7
134144,35
42305,53
29651,35
84380,48
42117,62
96639,56
94047,58
84629,44
2334,39
25201,44
218699,29
17626,57
137465,28
66532,48
15483,64
5487,54
207264,60
221454,20
231869,42
99800,50
134734,29
62922,46
25802,37
116175,63
25501,43
61749,48
38168,42
132714,31
171496,21
136536,34
84136,43
85517,44
81060,13
179163,34
151420,60
78563,59
120091,54
57516,56
44172,55
117049,59
175215,11
157343,39
103586,44
145734,55
223190,68
140242,55
208055,44
126593,38
3692,40
203959,30
199129,45
11109,52
35419,27
144050,48
26955,43
62976,49
48253,34
228140,43
183590,18
230252,40
67217,69
180812,31
65346,52
72628,5
120300,54
169789,28
217706,34
80473,12
44144,46
201995,31
198408,45
70025,62
197270,40
202420,35
20469,20
219656,22
181441,32
41522,60
127412,29
10104,49
225828,53
167353,47
82900,14
229556,48
85670,44
30618,27
56144,1
599,6
1726,57
2713,63
104916,55
110636,64
4294,49
200957,39
205416,27
179920,38
226312,60
68045,65
8635,35
184053,13
76406,0
188688,43
171397,22
73026,3
49510,39
10715,46
21832,50
40801,65
112925,66
18511,54
231755,38
14171,73
134890,31
89969,51
27259,47
54069,57
86524,41
78460,62
188968,23
232010,37
87781,79
198358,41
33016,20
27354,43
229788,55
14030,72
97309,58
43355,52
24495,42
159624,41
122178,54
179130,34
191198,14
25694,37
66640,84
46911,44
35893,13
123701,37
63765,44
172871,17
83223,50
15526,52
87514,73
192375,66
109858,73
227864,41
144512,61
61614,49
216283,44
166928,76
217061,37
120310,59
181786,59
37365,26
124183,44
35754,13
5715,23
160264,32
129813,28
190845,29
153159,59
111212,65
154740,51
75365,0
26699,33
16010,55
119893,53
197186,42
56541,53
148066,46
87022,72
231558,44
25382,46
7843,36
171793,19
210981,39
22831,49
82286,10
143099,67
108407,85
44159,50
128631,0
230641,42
52492,21
167284,27
232182,36
116437,60
165898,17
123180,42
190449,21
180425,36
208751,40
189299,23
167691,37
169312,27
49982,28
67684,66
106551,9
187020,28
212047,14
48051,40
125259,0
2639,57
74132,0
4944,53
9946,57
184807,27
88541,53
85417,47
125288,33
68446,64
65764,40
208666,42
163083,31
221770,26
178564,39
98290,58
222896,66
232564,38
51968,24
103710,63
57535,53
29657,33
6129,52
19957,52
116253,65
140296,53
67765,67
188805,16
29938,32
39015,33
173548,15
67262,72
101542,47
120331,55
85209,45
81713,16
50808,29
5052,50
64165,46
91450,49
178440,34
133896,37
208307,44
2423,42
214897,49
123378,0
224371,61
124745,4
130988,42
37519,26
75178,0
105642,8
38596,37
146352,51
174832,13
202955,36
67406,70
139384,61
33418,40
137423,22
186223,32
140852,51
132278,44
51223,25
23074,48
214178,51
149678,60
52033,25
61861,45
40604,69
228211,45
124379,39
43471,48
130341,33
107406,3
181894,44
92282,46
46461,42
4696,44
112535,65
86880,44
201934,38
141973,53
16107,58
190216,23
35126,11
209092,37
23775,61
121757,54
210056,46
115212,65
178941,34
221153,25
61578,50
83859,42
219880,37
172148,20
161520,35
35157,20
171328,21
134010,36
65689,44
166083,78
39988,37
207769,52
183515,20
225155,57
164160,25
20339,53
137568,26
58573,24
72972,6
148346,46
92130,53
140390,54
104545,0
89028,57
45760,58
146,69
151550,60
132600,42
112283,65
40709,67
99960,50
14655,68
221094,22
23088,42
189521,25
68024,62
36930,35
219833,26
19775,54
178510,36
40493,22
181884,46
17523,56
31234,21
117464,64
58876,25
54230,2
24026,52
83298,50
53888,63
81524,11
212046,11
92939,79
203254,28
195551,1
135769,31
68447,61
167783,37
223577,62
1852,59
147109,48
31904,25
61562,47
41057,66
36536,38
177183,34
113751,59
74118,0
23665,48
133612,35
192898,59
52805,28
198976,41
177800,41
5332,50
162916,27
5585,53
81867,12
62591,42
36486,41
45546,20
125382,40
218323,30
108522,65
137850,28
78519,66
112104,64
223086,59
183593,21
226969,57
156888,40
115843,63
54783,60
74657,0
184088,19
232477,34
66493,37
19126,52
116049,60
104500,16
213710,54
206785,28
82732,7
146837,47
42368,59
225315,53
35458,15
33173,28
10970,45
199121,45
174259,15
11471,45
195976,0
65310,38
113940,61
34246,15
48905,31
33266,19
86360,44
111924,73
74900,0
60754,46
174651,12
186324,55
213387,57
16619,58
11687,46
67411,69
231127,41
146803,49
86464,46
230916,40
212057,12
192271,60
90280,54
172923,17
5038,51
134951,41
135004,29
107072,9
70232,17
188874,35
186191,25
169266,27
114284,74
144035,51
46191,56
30050,27
94784,62
179268,49
151032,68
144876,51
125938,31
61742,52
231194,36
150834,69
19039,55
24979,43
141941,49
197834,57
16087,59
229397,47
57253,53
177552,37
174932,13
95835,62
165902,19
81325,11
190059,21
198356,40
116833,59
181783,63
112050,60
15961,54
64275,45
78276,64
38540,29
103643,50
159592,40
19868,45
10526,53
67078,76
137418,21
196076,0
94701,60
73004,5
24104,48
216011,44
172418,18
96328,61
167341,48
169066,27
29800,26
140756,48
173638,15
157472,35
34671,15
149106,61
67036,75
120820,52
65211,43
129331,25
60083,57
125223,40
52175,26
59488,18
158764,51
109131,70
185695,40
202814,31
217861,32
96233,53
152240,57
88109,56
3148,60
103547,50
96064,54
73526,0
165942,33
40773,68
115674,66
77110,76
175555,12
90462,57
185470,31
176628,43
227826,51
168735,30
203909,25
210272,37
8768,36
175171,12
197127,42
22289,64
22870,55
46649,50
211717,11
67398,69
145679,56
190724,12
209220,41
231424,48
163127,28
196384,0
152294,80
203391,39
129355,31
133262,37
90750,52
180239,36
117347,58
135703,35
198317,49
100163,50
164346,26
21889,0
106669,8
148261,38
15536,55
105983,6
124680,12
65287,46
40058,36
121020,50
194378,7
34828,39
220236,28
95391,53
170554,23
184473,13
147673,47
173920,15
103223,48
141858,61
210476,38
44624,51
169100,27
59090,20
125857,35
49688,37
200436,36
113593,62
85179,58
90108,52
56709,57
30161,31
76003,1
154503,60
175830,11
69589,59
3164,57
72550,8
113327,64
52273,34
15399,60
47465,43
12368,42
140683,47
217774,33
78404,58
106388,11
24558,39
43163,51
211734,11
30924,26
67741,63
99631,54
42034,54
57353,57
230254,44
16928,52
15434,61
99045,54
39425,44
218967,29
219943,32
58282,32
213254,0
78343,61
162126,28
141866,50
27586,45
90064,53
72920,5
173602,17
45181,25
119149,57
216985,38
224388,63
225339,59
168865,29
222007,64
50343,35
202363,34
107960,81
197370,41
125610,40
158002,43
201600,32
71321,29
154570,52
20199,43
155699,52
177668,44
167552,40
110489,63
16742,54
187225,25
25889,31
131497,45
20062,49
21448,52
128065,33
183197,19
202291,30
83217,50
113697,66
93673,59
152716,66
26514,39
11892,44
127309,27
87235,77
142334,54
216267,43
28878,31
14203,70
77081,76
23369,53
161656,29
213952,52
74981,0
187234,23
85420,49
79437,19
126605,31
18832,66
178183,35
199696,43
211532,11
9133,75
75049,0
195952,0
161414,31
35976,13
2145,43
227614,50
163652,42
98285,57
227722,55
95942,54
81459,15
127651,31
205807,29
117146,58
147230,41
117251,64
38697,45
41557,58
166157,78
153291,58
111799,73
200042,39
64884,47
69467,60
172509,18
5104,52
208352,46
106891,2
48625,39
126167,34
89190,56
168129,34
110135,70
219233,35
87769,68
112888,62
178307,35
99245,58
150531,67
144839,44
206170,28
179469,41
91590,55
188574,24
69106,62
48673,38
71007,31
116562,59
38153,36
209656,33
217034,29
149711,63
135921,24
146339,51
92277,48
63847,41
205565,21
17994,66
77823,68
24682,46
65830,56
30858,26
70612,59
145487,61
191162,32
21007,50
70089,57
214491,50
84426,48
100430,47
108776,71
78217,63
45903,52
69715,67
170794,23
53145,25
28223,42
117185,60
226953,50
114,0
154811,57
77676,66
130976,50
3204,60
161831,38
82367,7
173425,17
25431,35
179310,30
211770,23
52494,27
30827,41
72255,13
89295,54
142000,46
65631,36
217849,41
223075,64
225905,56
26694,44
178106,39
226825,48
62620,50
191187,19
147328,48
27783,50
144941,50
53699,20
201334,33
185189,29
74103,0
154962,54
165166,21
192132,64
178651,34
92020,52
215772,50
143119,50
194360,8
202961,30
58562,21
71084,28
121029,53
134352,36
90711,61
65732,44
52416,31
152029,65
54965,62
142680,52
46201,54
62752,48
38960,32
231262,47
53832,33
180607,31
81512,17
198215,41
98031,48
108108,79
229203,43
136315,22
11120,44
126759,35
113328,62
217917,50
11847,49
14119,71
42889,54
225014,57
19818,48
176106,43
224225,61
199141,34
131088,46
4243,39
148046,51
142213,53
221318,22
10517,47
20220,50
161325,32
88073,54
85443,43
196959,39
156015,54
33827,18
107063,13
57493,56
71551,21
152364,80
9386,48
34058,15
30792,28
83816,48
232005,45
25592,36
182276,31
87187,76
807,44
14930,67
13801,79
69907,59
30172,25
212103,11
38770,35
214327,50
7029,37
176429,44
3806,40
6962,38
21096,46
100028,51
193398,59
63936,43
51207,34
19357,62
103629,49
23534,46
54733,67
21090,49
189045,17
193078,53
142202,46
96368,61
227271,54
46190,53
139505,62
177643,44
114438,71
17243,58
42326,56
1863,63
66254,56
229941,42
99402,51
69619,61
179154,47
118028,56
33524,26
211562,11
121131,50
208149,44
19156,55
98869,56
70348,58
67203,72
198737,42
31707,15
192291,66
193382,58
138202,24
52863,30
182989,22
64215,57
59747,58
107738,7
135280,26
148670,42
115330,64
41201,61
149601,66
43374,59
214528,50
38826,28
8777,37
224857,57
131445,46
192670,57
31430,26
119004,53
162956,28
15135,70
165247,23
91346,49
137820,33
176830,48
182322,37
98223,52
147966,49
202148,28
206395,23
7430,36
78106,63
155895,50
111929,66
193863,9
102287,49
207850,49
8835,36
77096,74
52512,28
70992,20
138764,18
41382,62
206187,27
36647,37
160560,38
171323,20
63672,41
103014,58
149223,68
78523,59
186277,28
151990,60
3055,56
232092,47
195891,0
29414,33
41934,52
45047,12
153839,55
223150,62
163400,34
207950,45
198381,42
107378,9
3840,44
123766,48
169900,24
204062,27
164551,26
164245,42
169840,26
1930,57
183985,13
68555,68
46676,46
215565,55
75603,2
169695,25
126736,33
152744,70
158089,38
156991,47
149682,64
156420,54
37148,29
138340,25
155134,48
100476,56
109887,69
64693,40
28768,32
224266,58
64755,43
50625,27
227079,57
54979,68
50114,33
146423,58
33251,20
42115,53
225857,58
30427,18
157499,29
168661,30
113922,64
108823,78
119746,55
27322,41
223083,60
157597,36
139144,73
134780,31
149370,63
112917,60
183949,12
220843,23
141681,50
8891,35
23992,44
89693,51
76746,0
155272,54
153929,52
145281,45
227783,53
216078,44
217616,32
199766,40
34887,25
75673,1
93783,57
157564,39
189929,23
153878,56
89733,55
178334,37
229644,43
22438,55
7626,38
105267,0
95305,54
94341,60
197949,53
78417,58
27982,38
189183,21
10994,56
35555,12
228612,46
226287,56
151468,60
11630,45
157970,29
9448,46
71975,0
222214,62
98923,53
49700,36
13773,77
184161,14
159526,43
177636,37
127251,29
134438,28
216573,43
180989,41
60200,48
229107,42
18985,51
226517,51
169435,26
104717,23
169713,26
27084,26
125001,0
83417,56
32295,18
80824,20
186908,30
119089,53
141225,52
176652,41
159797,39
224435,60
175088,14
49961,38
188128,24
89363,58
69755,60
175704,13
96061,52
33139,13
171837,19
105406,10
65754,44
106430,13
24797,40
106677,2
167345,48
5078,53
177177,35
180280,38
184857,35
221556,28
203410,26
16830,64
109314,68
45609,13
22689,58
178692,36
4935,53
71397,33
158909,43
220431,30
126922,30
134484,32
43121,47
78323,62
186152,31
182123,41
2818,53
37114,29
83262,50
160593,34
128956,32
165366,28
25830,0
66875,76
161235,39
225881,55
57990,26
165731,22
1363,64
54773,60
99774,38
77779,61
195501,0
107807,94
151728,60
85002,50
117155,57
88126,60
140552,60
115584,82
84810,55
180594,33
52675,22
155566,54
206786,30
213659,54
151766,62
2723,56
65771,49
156848,41
90536,47
145556,62
119972,53
40135,37
44550,40
209969,37
84409,49
95461,63
164453,26
114533,67
125320,39
128620,0
190746,16
149340,66
14151,82
73649,1
162939,29
67980,65
13552,44
68867,64
29837,27
26000,44
169952,24
204190,33
208138,47
225452,57
6468,46
229314,47
226286,55
148525,42
161662,34
69413,63
53530,20
48060,39
15440,65
142409,56
7607,39
214672,49
137476,24
96476,56
34466,18
17302,59
208651,44
194785,7
98169,56
199369,43
160750,31
17730,61
182678,31
45237,9
202675,33
38583,39
190953,19
139222,70
19243,50
167344,46
172359,19
223259,62
98559,49
118034,58
25943,37
195692,1
91405,51
83551,48
56232,11
4538,39
104127,14
205909,21
30334,26
10302,51
48576,34
178204,40
175194,12
72846,9
195720,0
168030,33
179354,38
20084,53
1028,40
132135,35
116934,65
15449,61
199197,48
165398,21
108481,86
138209,19
114746,71
137884,28
126541,2
191333,13
5659,56
74867,0
6616,55
40044,34
121445,48
209977,36
222903,62
70313,58
136528,33
165952,17
56661,55
39082,37
144632,45
228958,43
227250,55
228472,46
5249,53
90053,57
74729,0
29567,26
168997,27
25828,0
138743,24
20463,44
41112,63
162743,28
14972,66
1050,41
178306,35
102005,48
113019,64
202713,35
139188,68
134448,29
50001,34
53278,27
162182,35
225435,54
58875,19
232622,42
47930,44
92463,46
19984,56
231121,40
185060,27
193520,54
211536,10
131674,49
159741,38
66259,42
122785,50
156630,46
141336,54
213518,54
128961,30
88158,51
58028,34
26963,35
155508,52
45612,13
188214,51
70374,56
71312,33
152376,80
142802,55
140856,57
67522,68
164934,21
110904,78
199230,40
146464,54
165892,35
76048,0
43548,51
113297,63
189616,24
7535,37
189004,22
219127,25
210359,45
127098,29
40515,67
21450,49
159205,51
112725,62
151057,65
10303,51
14842,65
20146,58
33618,13
37293,40
164840,17
160837,39
181440,36
137053,39
202496,31
209161,42
209526,45
182573,35
153733,57
185213,26
106483,7
210460,38
64828,42
125502,7
221395,28
187592,47
116350,63
135862,33
28345,34
84450,44
12361,46
117180,62
152698,68
133889,39
204502,25
123897,44
75422,1
225977,55
156626,49
122276,59
15497,59
60123,49
169939,24
178611,36
39938,33
35223,13
36541,43
208347,39
150319,62
95564,58
36634,30
97120,58
136882,27
121306,55
158087,35
131853,37
101133,47
196780,47
26869,42
68072,66
122051,53
221098,45
47218,37
8494,36
30316,22
53958,62
19981,45
163454,26
162757,34
186964,21
92450,52
121637,59
195190,24
231349,42
147278,46
26506,43
127921,33
73459,0
132000,34
199111,38
15395,60
65057,48
5521,55
108488,77
148606,43
102440,47
92382,49
18074,64
40309,24
11528,42
63263,44
136754,30
80140,11
211288,14
5560,50
10015,48
36469,37
134482,27
153560,59
160466,39
93940,71
185718,27
33896,26
193815,56
203552,32
77624,58
109464,76
10848,48
216615,45
173476,14
117341,63
36438,29
185212,25
22475,0
60886,49
151830,63
102378,48
147981,49
178270,35
71867,23
95145,54
201887,32
124732,4
141413,56
46678,55
230505,49
63547,43
152905,62
109874,70
149847,62
167972,35
53519,32
5998,53
193507,59
93979,58
38475,34
168578,29
135247,25
73282,2
70846,58
164720,27
221868,70
166168,75
94057,59
191011,16
102726,47
29522,30
7733,47
147048,48
187115,27
100144,48
210172,33
88018,55
229724,42
145729,62
156505,59
13544,39
38519,45
38902,30
2108,42
113594,66
165090,38
173000,19
56321,7
15167,67
60651,54
190260,23
53255,29
92950,65
89416,55
198214,40
228350,47
137250,40
177687,41
206507,26
92180,49
95886,59
110054,71
9218,42
179477,32
65663,38
204577,29
112015,71
19831,48
65169,44
76225,1
106480,8
213377,56
148011,38
79004,63
193386,55
19840,61
97420,53
161174,33
90089,53
213779,52
216443,61
37677,36
65142,44
14304,68
133531,44
205820,23
121258,61
36343,28
64908,45
174545,15
32112,34
192165,61
219414,26
130071,25
129292,34
167011,70
57776,34
101263,50
88025,59
48433,47
26534,34
20564,45
37484,26
222606,58
10533,48
190967,15
228016,50
174789,15
183519,16
51904,28
216950,34
202605,30
179584,36
155287,46
200753,40
213601,54
70155,60
133426,32
75239,0
38585,28
205955,33
219269,32
173113,18
204866,32
120697,50
186818,27
129615,37
104804,0
41647,59
153402,51
141419,48
29586,25
225917,53
220765,23
102661,48
154431,57
199073,42
181115,33
209864,40
143769,48
58320,22
134861,31
3029,60
107610,8
223261,63
152225,60
5688,50
211642,11
181352,32
37560,41
132934,47
185599,32
169005,28
74099,0
79443,18
175938,11
4536,38
192078,70
24454,40
146760,52
152516,73
211084,30
157740,51
62244,55
155100,66
61798,47
221871,66
119554,52
199142,49
136925,30
71116,30
68982,59
94869,60
225119,56
79652,19
22692,54
44090,51
151294,62
141069,57
68776,62
183492,16
185207,26
117294,56
157596,32
43028,54
187827,48
221656,31
160751,40
178781,39
132570,32
181513,32
98144,59
231232,51
28263,36
187669,21
38275,28
37997,28
168653,28
72526,13
147485,52
39459,30
38200,29
106087,11
122091,54
179070,38
70819,57
219908,28
163062,35
3532,53
42128,57
52569,35
92024,71
118062,57
202050,31
121120,60
77468,68
203016,39
115421,63
215474,45
95880,51
60939,47
173621,17
194287,8
125932,33
220481,30
11183,46
101096,48
